,Date,Sulfa-Trimetho,Amoxy-Clav,Gentamicin,Cefuroxime,Ciprofloxacin,Cefotaxime,Ampicillin,Ceftazidime,Cefepime,Cefoxitin,Tetracycline,Amikacin,Tobramycin,Azithromycin,Penicillin,Nitrofurantoin,Pip-Tazo,Clindamycin,Levofloxacin,Imipenem,Meropenem,Tigecycline,Cloxacillin,Fucidin,Rifampicin,Moxifloxacin,Fosfomycin,Doripenem,Teicoplanin,Colistin,Ertapenem,Ofloxacin,Vancomycin,Streptomycin HL,Chloramphenicol,Voriconazole,Mupirocin,Naladixiic Acid,Telithromycin,Fluconazole,Ceftazidime-avibactam,Minocycline,Daptomycin
546,2019-07-01,0.3333333333333333,0.8,0.5,0.25,0.0,0.5,1.0,0.0,0.5,0.3333333333333333,None,0.0,None,None,None,0.3333333333333333,0.0,None,0.0,0.0,0.0,None,None,None,None,None,0.0,0.0,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
547,2019-07-02,0.3333333333333333,0.42857142857142855,None,0.25,0.0,0.0,None,None,None,0.0,0.0,None,None,0.3333333333333333,None,0.0,None,0.0,0.0,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None
548,2019-07-03,0.42857142857142855,0.38461538461538464,0.0,0.09090909090909091,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,1.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,0.0,0.0,None,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
549,2019-07-04,0.5,0.75,0.0,0.5,0.6666666666666666,1.0,None,0.0,0.5,0.5,0.0,0.0,None,0.0,None,0.5,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
550,2019-07-05,0.5,0.5,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,None,0.0,None,None,None,0.0,0.0,None,None,0.0,0.0,0.3333333333333333,None,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
551,2019-07-06,1.0,0.8333333333333334,0.0,0.6666666666666666,0.6666666666666666,1.0,None,None,1.0,0.6666666666666666,None,0.0,None,None,None,0.0,0.0,None,0.6666666666666666,0.0,0.0,None,None,None,None,None,0.3333333333333333,0.0,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
552,2019-07-07,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,None,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,0.0,None,None,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
553,2019-07-08,0.14285714285714285,0.75,0.0,0.5,0.0,0.0,None,0.0,0.0,0.5,0.0,0.0,0.0,0.6666666666666666,None,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,None,0.6666666666666666,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,1.0,None
554,2019-07-09,1.0,0.0,None,0.0,1.0,None,None,None,None,0.0,None,None,None,0.0,None,0.0,None,None,1.0,None,None,None,None,None,None,None,0.0,None,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,0.0,None
555,2019-07-10,0.25,0.2,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,None,None,None,0.0,None,0.0,None,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
556,2019-07-11,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,None,0.0,0.0,None,None,0.0,1.0,None,0.0,0.0,0.0,None,None,None,None,None,0.0,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
557,2019-07-12,0.5,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
558,2019-07-13,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,None,None,1.0,1.0,0.0,0.0,None,1.0,None,1.0,0.0,None,0.0,0.0,0.0,None,None,None,None,0.0,0.0,0.0,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
559,2019-07-14,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,None,0.0,None,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,None,None,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,None,None,None,None,0.0,None
560,2019-07-15,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,None,0.0,0.0,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None
561,2019-07-16,0.0,1.0,0.0,1.0,0.0,0.0,None,0.0,0.0,1.0,None,0.0,0.0,None,None,None,0.0,None,None,0.0,0.0,0.0,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
562,2019-07-17,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
563,2019-07-18,0.5,0.6666666666666666,0.2,0.16666666666666666,0.4,0.0,1.0,0.0,0.0,0.25,None,0.2,0.3333333333333333,None,None,0.0,0.0,None,None,0.0,0.0,0.25,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
564,2019-07-19,0.0,None,0.6666666666666666,None,0.0,None,None,None,None,None,0.75,None,None,0.75,None,None,None,0.6666666666666666,None,None,None,None,0.6666666666666666,0.0,0.0,0.6666666666666666,None,None,0.0,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None
565,2019-07-20,0.6666666666666666,0.8,0.0,0.5,0.0,0.4,0.3333333333333333,0.0,0.5,0.5,0.5,0.0,None,1.0,0.5,0.0,0.0,None,0.0,0.0,0.3333333333333333,0.0,None,None,0.0,0.0,0.0,0.0,0.0,None,0.0,None,0.0,0.0,0.0,None,None,None,None,None,None,None,None
566,2019-07-21,1.0,1.0,0.0,1.0,0.0,0.0,None,None,0.0,1.0,None,0.0,None,None,None,0.0,None,None,0.0,0.0,0.0,None,None,None,None,None,0.0,0.0,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
567,2019-07-22,0.75,1.0,0.25,1.0,1.0,0.5,1.0,0.5,0.5,0.5,None,0.0,None,1.0,1.0,0.0,0.0,0.5,None,0.0,0.0,0.0,1.0,0.5,0.5,None,None,None,None,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
568,2019-07-23,0.75,0.14285714285714285,1.0,0.4,0.5,0.0,1.0,0.0,0.0,0.0,0.5,0.0,None,0.5,None,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,0.5,0.0,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
569,2019-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,None,0.0,1.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
570,2019-07-25,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.5,0.0,None,None,1.0,None,0.5,None,0.0,0.0,None,0.0,0.0,1.0,0.0,1.0,1.0,0.0,None,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
571,2019-07-26,0.4,0.3333333333333333,0.5,0.0,0.3333333333333333,0.0,None,None,None,0.0,0.3333333333333333,None,None,0.6666666666666666,0.0,0.0,None,1.0,0.3333333333333333,None,None,None,0.5,0.0,1.0,0.5,0.0,None,0.0,None,None,None,0.0,None,None,None,None,None,None,None,None,None,0.0
572,2019-07-27,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.6666666666666666,None,None,0.0,0.5,None,0.5,0.0,None,0.5,0.0,0.0,0.3333333333333333,None,0.0,0.0,None,None,None,0.0,None,None,None,None,None,None,None,None,None,0.0
573,2019-07-28,0.0,None,0.0,None,None,0.0,None,None,None,None,None,None,None,0.0,0.5,None,None,0.0,None,None,None,None,0.0,0.0,0.0,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None
574,2019-07-29,0.0,None,0.0,None,None,None,None,None,None,None,0.0,None,None,1.0,None,None,None,1.0,None,None,None,None,1.0,0.0,0.0,1.0,None,None,0.0,None,None,None,0.0,None,None,None,None,None,None,None,None,None,0.0
575,2019-07-30,0.2857142857142857,0.25,0.14285714285714285,0.0,0.2857142857142857,0.0,1.0,0.2,0.2,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,None,0.0,0.4,0.5,0.5,0.2,0.2,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.25,0.0,0.0,0.0,None,0.0,None,None,None,None,None,None,None,None,None,0.0
576,2019-07-31,0.16666666666666666,0.5,0.0,0.0,0.25,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.5,0.8,None,0.0,0.6,None,1.0,1.0,0.0,0.6,0.0,0.0,0.0,None,0.0,0.0,None,None,None,0.0,None,None,0.0,None,None,None,1.0,None,None,0.0
577,2019-08-01,0.0,0.16666666666666666,None,0.0,0.0,0.0,None,None,None,0.0,0.0,None,None,0.0,None,0.0,None,0.0,0.0,None,None,None,None,None,None,None,0.0,None,0.0,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None
578,2019-08-02,0.5,0.75,0.0,0.0,0.5,0.0,None,0.0,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,0.0,None,None,None,0.0,None,None,None
579,2019-08-03,1.0,1.0,1.0,1.0,None,None,None,None,None,None,None,None,None,None,1.0,0.0,None,None,None,None,None,None,1.0,None,None,None,None,None,0.0,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None
580,2019-08-04,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
581,2019-08-05,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
582,2019-08-06,0.0,0.6,0.0,0.25,0.0,0.1111111111111111,None,0.0,0.0,0.3333333333333333,0.0,0.14285714285714285,0.16666666666666666,0.0,None,None,0.0,None,0.0,0.0,0.0,0.3333333333333333,None,None,None,0.0,None,0.0,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
583,2019-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,1.0,None,1.0,0.0,1.0,None,None,0.0,None,1.0,1.0,0.0,1.0,None,None,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
584,2019-08-08,0.2,0.5714285714285714,0.0,0.25,0.25,0.25,None,0.0,0.3333333333333333,0.3333333333333333,0.5,0.0,0.5,0.5,None,0.5,0.3333333333333333,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
585,2019-08-09,0.6,0.4444444444444444,0.0,0.16666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,0.0,0.0,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
586,2019-08-10,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
587,2019-08-11,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
588,2019-08-12,0.0,0.0,0.0,None,0.0,0.0,0.0,None,None,None,0.0,None,None,0.5,0.5,None,None,0.0,None,None,None,None,0.0,0.0,0.0,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None
589,2019-08-13,0.375,0.42857142857142855,0.0,0.0,0.25,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
590,2019-08-14,0.0,0.125,0.0,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.5,0.0,0.0,None,None,None,None,0.0,0.0,0.0,None,None,0.0,None,None,None,None,0.0,None,None,None,0.0,None,None,None
591,2019-08-15,0.3333333333333333,1.0,0.0,1.0,None,0.0,None,0.0,0.0,1.0,0.0,0.0,1.0,0.0,None,None,1.0,0.0,0.0,0.0,0.0,None,0.0,0.5,0.0,0.0,None,0.0,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
592,2019-08-16,0.5714285714285714,0.6153846153846154,0.125,0.18181818181818182,0.5,0.14285714285714285,0.6666666666666666,0.16666666666666666,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0,None,0.2,0.42857142857142855,0.0,0.6666666666666666,0.14285714285714285,0.14285714285714285,0.0,None,None,None,None,0.5,0.25,0.0,0.0,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
593,2019-08-17,0.5,0.14285714285714285,0.2,0.2857142857142857,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,None,0.75,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,1.0,None,0.0,None,0.0,None,0.0,None,None,1.0,None,None,None,1.0,None,None,None
594,2019-08-18,0.25,1.0,0.25,1.0,0.0,0.0,None,0.0,0.0,1.0,0.5,0.0,0.0,0.3333333333333333,None,None,0.0,0.0,None,0.0,0.0,0.0,0.5,0.5,0.0,0.5,None,0.0,0.0,None,0.0,None,0.0,None,None,0.0,None,None,None,0.0,None,None,None
595,2019-08-19,0.42857142857142855,0.0,0.25,0.0,0.0,0.0,None,None,None,0.0,0.0,None,None,0.375,0.3333333333333333,0.0,None,0.16666666666666666,0.0,None,None,None,0.25,0.25,0.0,0.0,0.0,None,0.0,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None
596,2019-08-20,0.6666666666666666,0.5,0.0,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,None,0.0,None,0.0,0.5,0.0,None,0.0,0.0,0.0,0.0,1.0,0.0,0.0,None,None,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
597,2019-08-21,0.6666666666666666,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,None,None,1.0,0.3333333333333333,None,0.0,None,None,None,0.0,0.0,None,0.3333333333333333,0.0,0.0,None,None,None,None,None,0.0,0.0,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
598,2019-08-22,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,0.0,0.0,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
599,2019-08-23,0.2,0.6666666666666666,0.0,0.16666666666666666,0.0,0.3333333333333333,0.5,0.0,0.3333333333333333,0.25,1.0,0.0,None,1.0,None,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
600,2019-08-24,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,None,0.0,None,None,None,0.0,0.5,None,0.0,0.0,0.0,0.0,None,None,None,None,None,None,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
601,2019-08-25,0.0,0.0,None,0.0,0.0,0.0,None,None,None,None,0.0,None,None,1.0,None,None,None,None,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
602,2019-08-26,0.5,0.16666666666666666,0.25,0.0,0.0,0.16666666666666666,None,0.25,0.0,0.0,0.0,0.0,0.25,0.6666666666666666,None,0.0,0.25,0.0,0.3333333333333333,0.0,0.0,0.5,None,None,None,0.0,None,0.0,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
603,2019-08-27,0.42857142857142855,0.2857142857142857,0.0,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.5,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,None,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
604,2019-08-28,0.0,0.23529411764705882,0.0,0.18181818181818182,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,None,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.42857142857142855,1.0,0.0,0.0,1.0,None,0.0,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
605,2019-08-29,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,None,0.0,0.0,None,None,None,0.0,None,None,0.0,0.0,0.0,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
606,2019-08-30,0.2,0.0,0.1111111111111111,0.5384615384615384,0.14285714285714285,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,None,0.6666666666666666,None,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,None,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
607,2019-08-31,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.0,0.5,None,0.0,0.3333333333333333,0.3333333333333333,None,0.0,0.0,None,None,0.3333333333333333,0.0,None,0.0,0.0,0.0,None,None,None,None,None,1.0,0.0,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
608,2019-09-01,1.0,0.0,0.0,0.0,None,0.0,None,None,None,None,1.0,None,None,0.0,0.5,0.0,None,0.0,0.0,None,None,None,0.0,None,None,None,0.0,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None
609,2019-09-02,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.75,0.0,None,0.0,0.75,None,None,0.0,1.0,0.25,0.3333333333333333,0.0,0.0,None,0.0,0.0,None,0.0,None,0.0,None,None,None,1.0,None,None,None,None,None,None
610,2019-09-03,0.5,0.46153846153846156,0.0,0.2857142857142857,0.16666666666666666,0.25,1.0,0.0,0.3333333333333333,0.4,0.0,0.3333333333333333,0.5,0.0,None,0.0,0.0,None,0.2,0.0,0.0,0.0,None,None,None,0.0,0.0,0.0,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
611,2019-09-04,0.4,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.25,0.0,None,0.4,0.0,0.0,0.0,0.5,None,0.0,0.0,0.5,0.3333333333333333,0.0,0.3333333333333333,0.25,None,None,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
612,2019-09-05,0.6666666666666666,0.75,0.3333333333333333,0.6,0.6666666666666666,0.0,1.0,0.0,0.0,0.3333333333333333,None,0.0,None,None,None,0.3333333333333333,0.0,None,1.0,0.0,0.0,0.0,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
613,2019-09-06,0.6,0.5,0.0,0.5,1.0,0.3333333333333333,0.5,1.0,1.0,0.0,0.4,1.0,None,0.75,0.0,0.0,0.0,0.6,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0,None,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
614,2019-09-07,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
615,2019-09-08,0.5,0.75,0.0,0.5,0.5,0.0,None,None,0.0,0.5,None,0.0,None,None,None,0.5,None,None,0.5,0.0,0.0,None,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
616,2019-09-09,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,None,0.0,None,0.0,1.0,0.0,None,None,None,0.0,0.0,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
617,2019-09-10,0.0,0.5,None,0.0,0.0,0.0,None,None,None,None,0.0,None,None,1.0,None,None,None,None,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
618,2019-09-11,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,None,0.6666666666666666,1.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.25,0.0,0.0,0.3333333333333333,None,None,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,0.0
619,2019-09-12,0.5,0.35714285714285715,0.0,0.2857142857142857,0.0,0.2222222222222222,0.75,0.25,0.25,0.375,0.6666666666666666,0.125,0.25,1.0,None,0.2,0.125,1.0,0.25,0.0,0.0,0.2,None,None,None,None,0.0,0.0,None,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
620,2019-09-13,0.5,0.2,0.6666666666666666,0.14285714285714285,0.5,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,None,0.0,None,0.3333333333333333,0.0,None,None,0.0,0.0,0.0,None,None,None,0.0,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
621,2019-09-14,1.0,0.25,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,None,0.0,0.0,0.0,0.0,0.0,1.0,0.0,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None
622,2019-09-15,0.3333333333333333,0.3333333333333333,0.5,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0,None,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
623,2019-09-16,0.3333333333333333,0.25,1.0,0.3333333333333333,0.0,0.0,None,None,None,None,0.0,None,None,0.0,1.0,0.0,None,None,0.0,None,None,None,1.0,None,None,0.0,None,None,0.0,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None
624,2019-09-17,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
625,2019-09-18,0.0,0.6666666666666666,0.0,0.5,0.0,0.0,None,0.0,0.0,1.0,1.0,1.0,1.0,1.0,None,None,0.0,1.0,0.0,0.0,0.0,0.0,None,None,None,None,None,0.0,None,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
626,2019-09-19,0.4,0.5,0.0,0.5454545454545454,0.1111111111111111,0.25,0.6,0.0,0.0,0.25,0.3333333333333333,0.0,None,0.6666666666666666,0.0,0.375,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.3333333333333333,0.0,0.0,None,0.0,None,0.0,0.0,None,None,None,None,None,None,None,None,0.0
627,2019-09-20,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,None,0.0,0.5,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
628,2019-09-21,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
629,2019-09-22,0.0,0.75,0.0,0.5,0.0,1.0,None,None,1.0,0.5,None,0.0,None,None,None,0.0,0.0,None,0.0,0.0,0.0,None,None,None,None,None,0.0,0.0,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
630,2019-09-23,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
631,2019-09-24,0.2,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.5,1.0,0.25,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,None,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,0.0
632,2019-09-25,1.0,None,0.5,None,1.0,None,None,1.0,1.0,None,0.0,1.0,0.0,0.0,None,None,1.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,None,None,0.0,None,None,0.0,None,None,None,0.0,None,None,None
633,2019-09-26,0.75,0.5,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,None,1.0,None,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,None,None,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,0.0
634,2019-09-27,0.0,1.0,0.0,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,0.5,1.0,None,0.5,0.0,1.0,0.0,None,None,0.0,0.0,0.0,None,None,None,None,None,None,0.0,None,0.0,None,0.0,0.0,None,None,None,None,None,None,None,None,None
635,2019-09-28,0.3333333333333333,1.0,0.0,0.6,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,None,0.0,0.0,None,None,0.5,0.3333333333333333,None,None,0.0,0.0,0.0,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
636,2019-09-29,1.0,0.5,0.5,0.0,None,0.0,None,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,None,0.0,0.0,0.0,0.0,0.0,None,1.0,None,0.0,None,None,0.0,None,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
637,2019-09-30,0.5,0.75,1.0,0.5,0.5,1.0,None,None,1.0,0.5,None,0.0,None,None,None,0.5,0.0,None,0.5,0.0,0.0,None,None,None,None,None,0.0,0.0,None,None,0.0,None,None,None,None,None,None,None,None,1.0,None,None,None
638,2019-10-01,0.2857142857142857,0.75,0.0,0.5,0.4,0.0,None,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
